"id","title_href","date_time","whole_text"
38,"https://www.inform.kz/ru/kakaya-chast-postupleniy-v-nacfond-uzhe-izrashodovana-soobschili-v-schetnom-komitete_a3802050","17.06.2021 12:20","  Какая часть поступлений в Нацфонд уже израсходована, сообщили в Счетном комитете  
НУР-СУЛТАН. КАЗИНФОРМ - 96% всей суммы поступлений в Нацфонд в прошлом году мы израсходовали. Об этом заявила председатель Счетного комитета по контролю за исполнением республиканского бюджета Наталья Годунова, передает корреспондент МИА «Казинформ».«Плановые параметры республиканского бюджета исполнены. Поступление на 100,2% или 15,1 трлн тенге. Нацфонд в кризисных условиях неопределенности и падения цен на основные экспортные товары Казахстана в очередной раз выполнил роль «подушки безопасности» для страны. При этом 96% всей суммы поступлений в Нацфонд в прошлом году мы израсходовали. Теперь, по мере стабилизации ситуации, необходимо обеспечить его максимальное выполнение», - сказала Наталья Годунова на пленарном заседании Сената.Ранее сообщалось, что со второго квартала текущего года национальная экономика вышла в положительную зону роста 1,6%. «Со второго квартала текущего года национальная экономика вышла в положительную зону роста, по итогам пяти месяцев темп роста ВВП составил 1,6%. На восстановление оказывает влияние продолжающееся оживление сектора услуг, сохранение высокой инвестиционной активности в недобывающих секторах экономики», - сказал заместитель председателя Национального банка РК Акылжан Баймагамбетов на пленарном заседании Сената Парламента РК. "
39,"https://www.inform.kz/ru/stroitel-razbilsya-nasmert-v-almaty_a3802038","17.06.2021 12:17","  Строитель разбился насмерть в Алматы  
АЛМАТЫ. КАЗИНФОРМ - Строитель разбился насмерть в Алматы, передает корреспондент МИА «Казинформ».В департаменте полиции города информацию подтвердили.Видео с места происшествия распространилась в социальных сетях.«Данный факт зарегистрирован в едином реестре досудебного расследования по ст.156 УК РК. Производство по уголовному делу осуществляет Управление полиции Бостандыкского района по территориальности. Будет проведен комплекс следственных мероприятий и экспертных исследований, по результатам чего будет принято процессуальное решение», - прокомментировала официальный представитель департамента полиции города Алматы Салтанат Азирбек."
40,"https://www.inform.kz/ru/eksperimental-nuyu-razmetku-nanosyat-na-dorogah-vokrug-kostanaya_a3802037","17.06.2021 12:10","  Экспериментальную разметку наносят на дорогах вокруг Костаная  
КОСТАНАЙ. КАЗИНФОРМ — Департаментом полиции совместно с акиматом области, Костанайским филиалом АО НК «КазАвтоЖол» и подрядной организацией ТОО «Казахавтодор» продолжается работа по обеспечению дорожной безопасности, в частности нанесения экспериментальной дорожной разметки, передает корреспондент МИА «Казинформ» со ссылкой на пресс-службу ДП.Главная цель - это сокращение числа ДТП. Многолетний опыт применения красной и желтой дорожной разметки в зарубежных странах позволил кратно снизить число аварий на автодорогах. Так, в областном центре по улице Чехова в границах улиц Тәуелсіздік - Дощанова и улицы Уральской от кольца Мауленова до железнодорожного переезда нанесена экспериментальная дорожная разметка желтого цвета.«15 июня на обходах города Костанай начаты работы по нанесению экспериментальной дорожной разметки красного цвета. Наносится красная разметка для привлечения внимания участников дорожного движения на островки безопасности в местах, где чаще всего происходят ДТП или там, где риск их совершения высок», - пояснили в департаменте полиции. Работы по нанесению разметки проводятся подрядной организацией ТОО «Казахавтодор» под контролем сотрудников дорожной и технической инспекции Управления административной полиции Департамента полиции области."
41,"https://www.inform.kz/ru/snizhenie-eksporta-i-uvelichenie-importa-nablyudaetsya-v-kazahstane-nacbank_a3802034","17.06.2021 12:04","  Снижение экспорта и увеличение импорта наблюдается в Казахстане - Нацбанк  
НУР-СУЛТАН. КАЗИНФОРМ – В Казахстане наблюдается снижение экспорта и увеличение импорта. Об этом заявил заместитель председателя Национального Банка РК Акылжан Баймагамбетов на пленарном заседании Сената Парламента РК, передает корреспондент МИА «Казинформ». «В 2020 году дефицит текущего счета платежного баланса составил 6,3 млрд долларов США. Сокращение отрицательного сальдо текущего счета на 1 млрд долларов США связано, в первую очередь, с сокращением доходов к выплате иностранным инвесторам, а также с притоком валюты от участников Карачаганакского консорциума в рамках урегулирования спора по распределению доходов», - сказал Акылжан Баймагамбетов. Было отмечено, что в первом квартале этого года текущий счет платежного баланса сложился с дефицитом в 1,2 млрд долларов США. Основной причиной дефицита является снижение экспорта товаров при увеличении импортных потоков.«Экспорт товаров снизился на 2,9 млрд долларов США за счет сокращения экспорта нефти, доля которой в общем экспорте составила 48,5%. Снижение было обусловлено относительно низкими ценами на нефть в 4 квартале 2020 года, которые, ввиду особенности учета экспорта нефти в официальной статистике, отразились на экспорте за 1 квартал 2021 года», - пояснил Акылжан Баймагамбетов.Вместе с тем, по данным Нацбанка, импорт вырос на 4,8% за счет увеличения ввоза потребительских непродовольственных и инвестиционных товаров. «Импорт товаров растет на фоне восстановления деловой активности и отложенного внутреннего спроса. Наибольший рост импорта отмечается во ввозе таких товаров как автомобили, одежда и компьютеры», - сообщил Акылжан Баймагамбетов.Ранее заместитель председателя Национального Банка РК Акылжан Баймагамбетов рассказал об основных причинах инфляции."
42,"https://www.inform.kz/ru/avtomobil-vrezalsya-v-derevo-v-almaty-chetyre-cheloveka-postradali_a3802031","17.06.2021 11:58","  Автомобиль врезался в дерево в Алматы: четыре человека пострадали  
АЛМАТЫ. КАЗИНФОРМ - Автомобиль влетел в дерево на одной из улиц Алматы. Четыре человека госпитализированы, передает корреспондент МИА «Казинформ».Как прокомментировали в департаменте полиции города, авария произошла ночью 17 июня в 03:20. «Водитель – гражданин К., управляя автомашиной марки «Инфинити», следуя по проспекту Аль-фараби в восточном направлении, напротив дома 95 не справился с управлением и допустил наезд на дерево. В результате ДТП пострадал сам водитель указанного авто и его трое пассажиров, которые доставлены в центральную клиническую больницу города Алматы», - сообщил начальник Управления дознания ДП города Алматы подполковник полиции Олжас Шарипов.Начато досудебное расследование по ст. 345 УК РК."
43,"https://www.inform.kz/ru/v-nacbanke-dali-prognoz-po-tempam-inflyacii-k-koncu-goda_a3802030","17.06.2021 11:47","  В Нацбанке дали прогноз по темпам инфляции к концу года  
НУР-СУЛТАН. КАЗИНФОРМ – В Национальном банке РК озвучили прогнозы по темпам инфляции к концу года, передает корреспондент МИА «Казинформ».«По нашим прогнозам, к концу 2021 года с учетом роста цен на ГСМ и электроэнергию, более сильного фискального стимулирования и повышенных инфляционных ожиданий инфляция может сформироваться выше целевого диапазона на 40-50 процентных пункта», - сказал заместитель председателя Национального Банка РК Акылжан Баймагамбетов, выступая на пленарном заседании Сената.Основные факторы формирования инфляции, по его словам, пока не носят устойчивого характера. «В случае реализации в текущем году рисков со стороны проинфляционных факторов Национальным Банком будет принято решение по ужесточению денежно-кредитных условий. В 2022 году прогнозируется исчерпание эффекта роста цен в странах - торговых партнерах и ослабление внешнего инфляционного давления, в том числе за счет стабилизации мировых продовольственных рынков, что будет способствовать вхождению инфляции в Казахстане в целевой коридор 4-6%. Монетарные условия, по мере замедления инфляции, будут стремиться к нейтральным значениям в среднесрочной перспективе», - резюмировал Акылжан Баймагамбетов."
44,"https://www.inform.kz/ru/osnovnye-prichiny-inflyacii-nazvali-v-nacbanke-rk_a3802026","17.06.2021 11:37","  Основные причины инфляции назвали в Нацбанке РК  
НУР-СУЛТАН. КАЗИНФОРМ - Большой вклад в рост инфляции с июня 2020 года вносит продолжающийся общемировой рост цен на продовольствие. Об этом заявил заместитель председателя Национального Банка РК Акылжан Баймагамбетов, передает корреспондент МИА «Казинформ». «Большой вклад в рост инфляции с июня 2020 года вносит продолжающийся общемировой рост цен на продовольствие. В результате в мае текущего года индекс ФАО ООН достиг 10-летнего максимума – 127,1 пункта», - сказал Акылжан Баймагамбетов, выступая на пленарном заседании Сената. Спикер добавил, что годовая инфляция после стабилизации в начале текущего года на уровне 7 % в мае ускорилась до 7,2%. «Эффект от замедления роста цен на продовольственные товары, нивелирован значительным ростом цен на непродовольственные товары и платные услуги. Продовольственная инфляция замедлилась с 11,3% до 9,3% в связи с выходом из расчета высокой базы инфляции 2020 года, замедлением роста цен на хлебобулочные изделия, мясо и плодоовощную продукцию. При этом на отдельных товарных рынках сохраняются дисбалансы, которые влияют на цены», - пояснил Акылжан Баймагамбетов.При этом, по его словам, непродовольственная инфляция ускорилась до 6,7% из-за ускорения темпов роста цен на одежду и обувь до 5,9%, на бензин – до 12,7%. «Ускорение годовых темпов роста цен на непродовольственные товары вызвано ростом импортных цен на фоне постепенного восстановления потребительского спроса и деловой активности. В результате, вклад ГСМ, одежды и обуви в рост цен на непродовольственные товары за 3 месяца вырос в 2 раза с 1,7 процентного пункта в феврале до 3,5 процентных пункта в мае текущего года», - сообщил Акылжан Баймагамбетов.Согласно озвученным данным, в мае текущего года рост цен на платные услуги населению составил 5,1%, в основном за счет роста цен на электроэнергию, услуги ЖКХ и проезд воздушным транспортом."
45,"https://www.inform.kz/ru/tri-krazhi-za-odnu-noch-sovershil-muzhchina-v-nur-sultane_a3802021","17.06.2021 11:25","  Три кражи за одну ночь совершил мужчина в Нур-Султане  
НУР-СУЛТАН. КАЗИНФОРМ - Сотрудниками криминальной полиции при проведении оперативно-розыскных мероприятий задержан ранее судимый 25-летний житель столицы, подозреваемый в совершении серии краж, передает МИА «Казинформ» со ссылкой на пресс-службу Департамента полиции столицы. В ходе расследования установлено, что задержанный, в ночное время суток, при помощи отжатия окна проникал в помещения и совершал кражу денег. С одного магазина ему удалось похитить 7 тысяч тенге. Этого злоумышленнику оказалось недостаточно, и он направился в соседнее здание, где располагалась столовая. Проникнув внутрь помещения, он совершил кражу наличности в 20 тысяч тенге. Но молодому человеку показалось мало. Тогда он направился в следующий магазин. Все также, отжав окно при помощи отвертки, он похитил с магазина 6 тысяч тенге.Задержанный сотрудниками полиции подозреваемый дал признательные показания.По данному факту возбуждено уголовное дело по статье «кража» УК РК, устанавливается его причастность к аналогичным ранее совершенным преступлениям."
46,"https://www.inform.kz/ru/farmpreparaty-nachali-poluchat-cifrovoy-pasport-v-kazahstane_a3802016","17.06.2021 11:12","  Фармпрепараты начали получать цифровой «паспорт» в Казахстане  
НУР-СУЛТАН. КАЗИНФОРМ - В Казахстане реализуется пилотный проект по цифровой маркировке лекарств. Обязательная цифровая маркировка обеспечит прозрачность движения лекарственных средств и повысит контроль качества препаратов, передает МИА «Казинформ» со ссылкой на пресс-службу Комитета медицинского и фармацевтического контроля Министерства здравоохранения РК. В пилоте принимают участие четыре казахстанских производителя, один импортер, два дистрибьютора, пять аптек и восемь медучреждений, а также СК «Фармация». Начиная с сентября 2019 года в рамках «пилота» промаркировано почти 100 тысяч упаковок медпрепаратов. Проводимый пилотный проект позволяет фармкомпаниям апробировать процесс маркировки лекарств средствами идентификации и прослеживаемости, определить оптимальное маркировочное оборудование в зависимости от мощности линий. При этом для крупных производителей решения подбираются на основании характеристик каждой линии в соответствии с формой выпускаемых упаковок лекарств, а малый бизнес может использовать оборудование для нанесения кодов Data Matrix методом этикетирования.«Обязательная цифровая маркировка обеспечит прозрачность движения лекарственных средств на всем жизненном цикле и повысит контроль качества препаратов. В том числе внедрение цифровой маркировки будет отображать реальную ситуацию с лекарственным обеспечением. При помощи маркировки импортеры и производители смогут видеть, каких именно лекарств недостаточно на складах. Это позволит заранее предвидеть, где есть угроза дефицита лекарственных средств. Также благодаря маркировке улучшатся конкурентные условия введения бизнеса. Увеличатся объемы производства, торговли, а также снизится уровень теневого оборота», - подчеркнул председатель Комитета медицинского и фармацевтического контроля МЗ РК Бауыржан Байсеркин. В рамках «пилота» информация о лекарствах вносилась в Информационную систему маркировки и прослеживаемости товаров (ИСМПТ). Далее система генерировала Data Matrix код для каждой упаковки. В коде «зашита» цифровая информация о производителе, импортере, серийном номере партии товара и прочие сведения, необходимые для контроля за его перемещением. Код Data Matrix благодаря криптозащите невозможно подделать. Среди промаркированных лекарств - препарат для лечения рака Трастузумаб. Промаркированные партии этого препарата прошли весь путь прослеживаемости от производителя до больницы - Многопрофильного медицинского центра в Нур-Султане. Также были промаркированы гепатопротектор Урсозим, противоаллергический препарат Кетотифен. Партии с Data Matrix кодом, которые поступили в столичные аптечные сети «Еврофарм» и «Гиппократ». Еще одна партия промаркированных упаковок дорогостоящих препаратов для лечения гепатита С и ВИЧ-инфекции - Софосбувир и Эмтрицитобин были доставлены в Карасайскую многопрофильную межрайонную больницу, Алматинский областной центр по профилактике и борьбе со СПИД и Капшагайскую городскую больницу. «Доля теневого фармрынка в Казахстане достигает 11%, в денежном выражении – это около 57 млрд тенге. Нелегальный оборот лекарств наносит экономический ущерб государству и бизнесу, а самое главное – несет большую угрозу жизни и здоровью населения. По данным ВОЗ, ежегодно в мире от контрафактных лекарственных препаратов умирает до 1 млн человек. Жалобы на качество лекарств от казахстанцев также регистрируются тысячами. Эффективным решением защиты рынка от контрафакта может стать цифровая маркировка медпрепаратов», - отмечает управляющий директор Центра развития цифровой экономики Олжас Бектуров.Цифровая маркировка товаров является межнациональным проектом, реализуемым на территории Евразийского экономического союза (ЕАЭС). Обязательная маркировка табачных изделий в РК уже введена с 1 октября 2020 года. С 1 июля 2021 года стартует обязательная маркировка обуви. На данный момент также реализуются «пилоты» по цифровой маркировке алкоголя, молочной продукции и товаров легкой промышленности.   "
47,"https://www.inform.kz/ru/kazahstanskaya-ekonomika-vyshla-v-polozhitel-nuyu-zonu-rosta-nacbank-rk_a3802014","17.06.2021 11:06","  Казахстанская экономика вышла в положительную зону роста - Нацбанк РК  
НУР-СУЛТАН. КАЗИНФОРМ - Со второго квартала текущего года национальная экономика вышла в положительную зону роста 1,6%. Об этом заявил заместитель председателя Национального Банка РК Акылжан Баймагамбетов, передает корреспондент МИА «Казинформ».«Со второго квартала текущего года национальная экономика вышла в положительную зону роста, по итогам 5 месяцев темп роста ВВП составил 1,6%. На восстановление оказывает влияние продолжающееся оживление сектора услуг, сохранение высокой инвестиционной активности в недобывающих секторах экономики», - сказал Акылжан Баймагамбетов на пленарном заседании Сената Парламента РК.Было отмечено, что поддержание деловой активности в 2020 году и восстановление экономики в 2021 году было обеспечено благодаря скоординированным действиям Правительства и Национального Банка, проводившего адекватную сложившимся условиям денежно-кредитную политику.«В рамках обеспечения стабильности цен в 2020 году по поручению Главы государства инфляция была удержана в пределах 8-8,5% и составила 7,5%», - добавил Акылжан Баймагамбетов.Согласно озвученным данным, основной вклад в рост инфляции в 2020 году внесло ускорение цен на продовольствие на 11,3% в результате нарушения цепочек поставок в условиях действия режима ЧП и карантинных мер как в Казахстане, так и в странах – основных торговых партнерах, а также повышенного спроса на отдельные группы товаров. В структуре инфляции непродовольственные товары за 2020 год стали дороже на 5,5%, платные услуги – на 4,2%.Ранее сообщалось, что в Казахстане в условиях коронакризиса произошел рост трансфертов из Национального фонда."
48,"https://www.inform.kz/ru/v-usloviyah-koronakrizisa-proizoshel-rost-transfertov-iz-nacfonda-minfin-rk_a3802006","17.06.2021 10:48","  В условиях коронакризиса произошел рост трансфертов из Нацфонда – Минфин РК  
НУР-СУЛТАН. КАЗИНФОРМ - В условиях коронакризиса произошел рост трансфертов из Национального фонда. Об этом заявил министр финансов РК Ерулан Жамаубаев на пленарном заседании Сената Парламента РК, передает корреспондент МИА «Казинформ». «При обсуждении отчета поднимался вопрос об усилении зависимости бюджета от нефтяных доходов. На самом деле, в условиях коронакризиса произошел рост трансфертов из Национального фонда, объем которых достиг 45% доходной части бюджета», - сказал Ерулан Жамаубаев. Глава Минфина добавил, что без учета дополнительной суммы, доля трансфертов в структуре доходов бюджета сохраняется на уровне прошлых лет.«При этом необходимо отметить, что в прошлом году активы Нацфонда выросли на 744 млрд тенге. Инвестиционный доход от управления фондом составил 4,1 трлн тенге. Это в 2,5 раза больше чем в 2019 году. В среднесрочном периоде гарантированный трансферт будет сокращаться. В Бюджетный кодекс приняты соответствующие поправки, которые предусматривают применение нового контрцикличного правила по гарантированному трансферту», - пояснил Ерулан Жамаубаев.Было отмечено, что гарантированный трансферт будет определяться в размере, не превышающем размер поступлений в Нацфонд от нефтяного сектора при консервативной цене на нефть (цена отсечения). «Это будет способствовать постепенному снижению ненефтяного дефицита и росту Нацфонда. Если доля ненефтяных поступлений в республиканском бюджете в прошлом году составила 55%, то в текущем году она вырастет до 64%. В дальнейшем доля будет расти. Для этого проводится комплексная работа по сокращению теневой экономики и цифровизации налогового и таможенного администрирования», - резюмировал Ерулан Жамаубаев.Ранее сообщалось, что реальный сектор экономики показал рост на 2% в 2020 году."
49,"https://www.inform.kz/ru/skol-ko-dohodov-postupilo-v-respublikanskiy-byudzhet-rasskazal-erulan-zhamaubaev_a3802004","17.06.2021 10:42","  Сколько доходов поступило в республиканский бюджет, рассказал Ерулан Жамаубаев  
НУР-СУЛТАН. КАЗИНФОРМ – Поступления в республиканский бюджет в 2020 году составили 12 трлн 49 млрд тенге с исполнением на 100,3%. Об этом сообщил министр финансов РК Ерулан Жамаубаев на пленарном заседании Сената Парламента РК, передает корреспондент МИА «Казинформ».«Исполнение республиканского бюджета характеризуется следующими показателями. Поступления составили 12 трлн 49 млрд тенге с исполнением на 100,3%. Расходы освоены на 98,3% и составили 14 трлн 234 млрд тенге», - сказал Ерулан Жамаубаев. При этом, как отметил глава Минфина, социальные расходы по сравнению с 2019 годом увеличились на 1,4 трлн тенге и составили 6,6 трлн тенге. «Это 47% от общего объема республиканского бюджета. Дефицит бюджета составил 2 трлн 185 млрд тенге или 3,1% к ВВП», - пояснил Ерулан Жамаубаев.Было отмечено, что план по доходам без учета трансфертов перевыполнен на 22 млрд тенге. В бюджет поступило 6,6 трлн тенге.Налоговые поступления составили 5 трлн 576 млрд тенге или 100,3% к плану. Основная сумма перевыполнения по налогам приходится на КПН, НДПИ и ЭТП на сырую нефть.Вместе с тем, план не исполнен по НДС на 256 млрд тенге, что связано с ростом возврата НДС, уменьшением оборотов по реализации и снижением внешней торговли страны.Ранее сообщалось, что реальный сектор экономики показал рост на 2% в 2020 году."
50,"https://www.inform.kz/ru/nur-otan-dublyazh-fil-mov-na-kazahskiy-yazyk-odin-iz-punktov-predvybornyh-obeschaniy-partii_a3802002","17.06.2021 10:37","  Nur Otan: Дубляж фильмов на казахский язык - один из пунктов предвыборных обещаний партии  
НУР-СУЛТАН. КАЗИНФОРМ - В столице прошел предпоказ одной из самых ожидаемых премьер этого года - анимационного фильма «Лука» от студии Pixar, дублированного болашаковцами на казахский язык, передает МИА «Казинформ».Ровно 10 лет назад в июне 2011 года при непосредственной поддержке Елбасы - Первого Президента страны Нурсултана Назарбаева впервые в казахстанский кинопрокат вышел анимационный фильм студии Disney «Көліктер 2», дублированный напрямую с английского на казахский язык. С тех пор в кинотеатрах страны было показано еще 35 дублированных на казахский язык фильмов ведущих мировых киностудий Disney, Pixar, Marvel, Sony Pictures и др. Основная доля картин – анимационные шедевры, созданные специально для детей. Благодаря проекту казахский язык стал вторым тюркским языком в дубляже после турецкого и 39-м в истории компании «Walt Disney». Более 100 отечественных актеров вошли в голосовую базу «Walt Disney Pictures». Мультфильм «Лука» стал 37-ой картиной, дублированной по инициативе корпоративного фонда «Болашак» и компании «Меломан» в рамках проекта «Өзіңнен баста», реализуемого при поддержке партии «Nur Otan», а также неравнодушных спонсоров и меценатов. Идейным вдохновителем проекта является почетный член Попечительского совета фонда «Болашақ», первый заместитель председателя партии «Nur Otan» Бауыржан Байбек.«В этом году исполнилось 10 лет фонду «Болашақ» и проекту по дубляжу фильмов «Өзіңнен баста», способствующему реализации права каждого казахстанца на доступ к высококачественному зарубежному киноконтенту на родном языке. Последние годы мы активно работаем над тем, чтобы проект стал частью национальной политики по созданию качественного мультимедийного контента на государственном языке для детей и взрослых», - сказала в ходе предпоказа председатель попечительского совета фонда «Болашақ» Динара Чайжунусова. Она отметила, что фонд входит в Рабочую группу по обсуждению проекта закона по вопросам кинематографии. При этом расширение мер государственной поддержки в обеспечении дубляжа анимационных фильмов и фильмов для семейного просмотра является одними из индикаторов утвержденной Дорожной карты по реализации предвыборной программы партии «Nur Otan».«Мы внесли ряд предложений в части государственной финансовой поддержки дубляжа зарубежного детского контента и фильмов для семейного просмотра, регулирования времени сеансов в прайм-тайм, распределения долей киносеансов на государственном и иных языках, введения налоговых преференций для кинотеатров, осуществляющих прокат дублированных на казахский язык фильмов, предназначенных для семейного просмотра. Задача Министерства культуры и спорта, как уполномоченного органа - полноценно взять на себя ответственность по их реализации», - добавила Динара Чайжунусова.В целом, по информации пресс-службы «Nur Otan», в рамках реализации своих предвыборных обещаний правящая партия намерена способствовать дальнейшему расширению применения государственного языка во всех сферах, увеличению школ и детских садов с казахским языком обучения, а также продолжить поддержку традиционной культуры и национальных видов спорта.В предпоказе также принял участие почетный член Совета Ассоциации «Болашак», аким города Нур-Султан Алтай Кульгинов.«Как вы знаете, Елбасы сделал очень многое для развития государственного языка, особенно в первые годы Независимости. Президент также уделяет особое внимание казахскому языку. Поэтому проект «Өзіңнен баста» фонда «Болашақ» — это большой вклад в развитие казахского языка. Для этих целей не выделялись деньги из госбюджета, это все благодаря спонсорам, и мы выражаем им нашу признательность», - отметил Алтай Кульгинов.В кастинге к фильму «Лука» приняли участие 32 актера из Нур-Султана. Специалисты отмечают, что при дубляже текст с английского языка не просто переводится на казахский язык, а адаптируется: специфические слова, шутки переводятся не дословно, а с учетом особенностей национальной культуры. Например, в фильме «Лука» для более яркой передачи смысла были использованы казахские фразеологизмы: «Отпен ойнап жүрміз», «Аузыңа май, астыңа тай» и другие.По мнению режиссера дубляжа фильма Назерке Леспекқызы, такие детали сделают фильм более понятным и смешным не только для детей, но и для взрослых. «Дубляж не менее сложен, чем актерская игра, тем более, когда приходится играть в небольшой комнате, без поддержки и контакта со зрителями. Особенно непросто приходилось детям, которые только осваивают актерскую профессию», - отметила режиссер. «Лука» является дебютной лентой молодого итальянского режиссера, номинанта на премию «Оскар» Энрико Касароса. Картина посвящена памяти известного на весь мир композитора Эннио Морриконе. Ярчайшие колоритные пейзажи итальянской Ривьеры, народная музыка, страстные, горячие характеры всех героев без исключения - не оставят равнодушными никого."
